host_ip,n_connections,n_unique_dsts,n_unique_dst_ports,total_bytes_sent,avg_bytes_sent,std_bytes_sent,total_bytes_received,avg_bytes_received,bytes_ratio,total_packets_sent,avg_packets_sent,total_packets_received,packets_ratio,avg_duration,std_duration,max_duration,min_duration,proto_entropy,tcp_ratio,udp_ratio,icmp_ratio,dst_entropy,port_entropy,n_unique_services,service_entropy,state_entropy,rst_ratio,fin_ratio,established_ratio,avg_sttl,std_sttl,avg_dttl,avg_sload,max_sload,avg_dload,total_sloss,loss_ratio,avg_sjit,conns_per_dst,bytes_per_conn,attack_ratio,primary_attack_cat,cluster,anomaly_score,is_anomaly
001112,19,1.8421052631578947,0,113948,5997.263157894737,11467.248342039677,286354,15071.263157894737,0.3979270413544075,632,33.26315789473684,644,0.9813664596273292,0.5418624210526315,1.071325132010473,4.572042,0.001008,0.8997437586982626,0.6842105263157895,0.3157894736842105,0.0,1.8395353278067539,0,6,2.2470847539170853,0.8997437586982626,0.0,0.6842105263157895,0.3157894736842105,31.0,0.0,29.0,488276.55947547365,1747899.25,2132331.423007368,125,0.19778481012658228,1858.2397209473681,10.314285714285715,21068.526315789473,0.0,Normal,0,0.09626012229006159,False
001113,15,3.2,0,43308,2887.2,2545.455535992386,176798,11786.533333333333,0.24495752214391567,454,30.266666666666666,464,0.978448275862069,0.30701993333333333,0.395772892720139,1.009839,0.001073,0.5665095065529053,0.8666666666666667,0.13333333333333333,0.0,2.341036917835067,0,5,1.7382689280764647,0.5665095065529053,0.0,0.8666666666666667,0.13333333333333333,60.733333333333334,78.46606788621312,58.733333333333334,750240.6371846667,4021505.5,2142390.1511444664,90,0.19823788546255505,1683.0982283333333,4.6875,14673.733333333334,0.0,Normal,0,0.11280372336044557,False
001114,20,2.8,0,159100,7955.0,16175.188790893682,258794,12939.7,0.6147746856573182,1582,79.1,1708,0.9262295081967213,1.6794464000000002,4.826167166560136,15.772226,0.001022,0.9340680553754911,0.65,0.35,0.0,2.3362833878644325,0,6,2.0609640474436812,0.9340680553754911,0.0,0.65,0.35,31.0,0.0,29.0,1008144.1692365,6511425.5,1731607.3995265,365,0.2307206068268015,435.73772420000006,7.142857142857143,20894.7,0.0,Normal,-1,0.23618173903436315,False
001115,22,2.5,0,156878,7130.818181818182,8469.344060935935,1503038,68319.90909090909,0.10437394131086507,1530,69.54545454545455,1968,0.7774390243902439,1.2214461818181819,1.9785450793224568,7.424627,0.000955,0.6840384356390417,0.8181818181818182,0.18181818181818182,0.0,2.155278225477911,0,4,1.3976931442604226,0.6840384356390417,0.0,0.8181818181818182,0.18181818181818182,51.27272727272727,65.61662232651972,49.27272727272727,471607.1542981819,1882920.875,3477720.2777470457,262,0.17124183006535948,1895.2080871818187,8.8,75450.72727272728,0.0,Normal,0,0.23337952457274755,False
001116,25,2.48,0,149520,5980.8,11089.23756020524,307702,12308.08,0.48592469337215877,628,25.12,612,1.026143790849673,0.14026388,0.30096413385350973,1.00584,0.000886,0.9426831892554923,0.64,0.36,0.0,2.0,0,5,1.7735681581652278,0.9426831892554923,0.0,0.64,0.36,39.92,44.60000000000001,37.92,1252361.3484032,7915842.0,2693050.33246392,126,0.20063694267515925,850.0188978,10.080645161290322,18288.88,0.0,Normal,0,0.08371408614754343,False
001117,19,2.1578947368421053,0,68394,3599.684210526316,4317.5320246207475,1461822,76938.0,0.04678681809413184,1016,53.473684210526315,1434,0.708507670850767,0.532567947368421,1.9556770961514545,8.538267,0.001025,0.8997437586982626,0.6842105263157895,0.3157894736842105,0.0,1.9418970454364317,0,5,1.5626880393039084,1.1050139971135324,0.0,0.6842105263157895,0.2631578947368421,42.73684210526316,51.15970865313527,27.473684210526315,1781719.1330205265,19954272.0,5293472.663680526,109,0.10728346456692914,131.71561247368422,8.804878048780488,80537.68421052632,0.0,Normal,0,0.19707794778980578,False
001118,20,2.3,0,68574,3428.7,5901.681839682829,1197464,59873.2,0.05726602219356908,788,39.4,1218,0.6469622331691297,0.30388984999999996,0.8059737405400588,3.433693,0.000976,0.9927744539878083,0.55,0.45,0.0,2.0874628412503395,0,6,2.2261207468426805,0.9927744539878083,0.0,0.55,0.45,31.0,0.0,29.0,1603046.776275,16606910.0,2526199.90083335,109,0.1383248730964467,1240.55421505,8.695652173913045,63301.9,0.0,Normal,0,0.14745762161081752,False
001119,18,2.5,0,55834,3101.8888888888887,4121.868763628357,678186,37677.0,0.08232844676829071,696,38.666666666666664,904,0.7699115044247787,0.19818905555555558,0.5683504229904887,2.377905,0.00101,0.9910760598382222,0.5555555555555556,0.4444444444444444,0.0,2.2223924213364477,0,4,1.5683182557028437,0.9910760598382222,0.0,0.5555555555555556,0.4444444444444444,31.0,0.0,29.0,1017477.0640311111,2868531.75,1869288.277046,114,0.16379310344827586,257.69250794444446,7.2,40778.88888888889,0.0,Normal,0,0.10639358897400585,False
001120,22,2.409090909090909,0,82140,3733.6363636363635,5070.0612802294,2028020,92182.72727272728,0.0405025591463595,1213,55.13636363636363,1895,0.6401055408970976,3.3270726818181826,9.899537951622444,46.517563,0.000943,0.9373012413074897,0.7727272727272727,0.18181818181818182,0.0,1.983511877211431,0,5,2.128331049767103,0.7732266742876345,0.0,0.7727272727272727,0.22727272727272727,29.59090909090909,6.609222207023922,27.681818181818183,367068.04598177265,1947507.25,2203742.5511902277,133,0.10964550700741962,2971.9372784090915,9.132075471698112,95916.36363636363,0.0,Normal,-1,0.2138662761291071,False
001121,18,2.2777777777777777,0,107520,5973.333333333333,11578.28303841494,253932,14107.333333333334,0.42342044326827655,530,29.444444444444443,532,0.9962406015037594,0.4561826666666666,0.7068260354119924,2.759736,0.001041,0.8524051786494786,0.7222222222222222,0.2777777777777778,0.0,2.187627003175771,0,5,1.9455305560363263,0.8524051786494786,0.0,0.7222222222222222,0.2777777777777778,31.0,0.0,29.0,489188.52317494445,1884057.875,2426356.5087377774,105,0.19811320754716982,2014.9540027777778,7.902439024390244,20080.666666666668,0.0,Normal,0,0.0702043005563911,False
001122,20,2.3,0,78306,3915.3,3881.208399726207,1630750,81537.5,0.04801839644335428,1290,64.5,1744,0.7396788990825688,0.28899065,0.4677195511137298,1.60867,0.001348,0.46899559358928117,0.9,0.1,0.0,1.944858445807539,0,5,1.4190352743388661,0.46899559358928117,0.0,0.9,0.1,31.0,0.0,29.0,619798.546904,1783194.875,6707374.495409,157,0.12170542635658915,1091.69541065,8.695652173913045,85452.8,0.0,Normal,-1,0.2576728975504881,False
001123,24,2.3333333333333335,0,98792,4116.333333333333,7526.382667521697,423368,17640.333333333332,0.23334782033597248,814,33.916666666666664,822,0.9902676399026764,0.17029016666666666,0.29463031502540776,1.351593,0.001024,0.9182958340544894,0.6666666666666666,0.3333333333333333,0.0,1.9848931076097918,0,4,1.0238995733215066,0.9182958340544894,0.0,0.6666666666666666,0.3333333333333333,31.0,0.0,29.0,1394662.675783125,19664394.0,3430544.8517070836,141,0.1732186732186732,288.106839,10.285714285714285,21756.666666666668,0.0,Normal,0,0.08862854534773697,False
001124,23,3.3043478260869565,0,145060,6306.95652173913,8720.858191080326,2029872,88255.30434782608,0.07146263409712533,1284,55.82608695652174,1916,0.6701461377870563,0.44791243478260867,1.0557455997560046,5.020992,0.001005,0.6665783579949205,0.8260869565217391,0.17391304347826086,0.0,2.3093280581077287,0,5,1.736356897977265,0.6665783579949205,0.0,0.8260869565217391,0.17391304347826086,50.391304347826086,64.24720661096678,48.391304347826086,1361735.39838,14609691.0,3422142.3099557394,171,0.13317757009345793,1118.3091160869567,6.9605263157894735,94562.26086956522,0.0,Normal,0,0.19214291796612543,False
001125,23,2.9130434782608696,0,87378,3799.0434782608695,7631.601044212393,347442,15106.173913043478,0.2514894572331497,768,33.391304347826086,790,0.9721518987341772,0.1694035652173913,0.31629709193829236,1.096773,0.001018,0.8865408928220898,0.6956521739130435,0.30434782608695654,0.0,2.244622368719914,0,6,1.8918521728839341,0.8865408928220898,0.0,0.6956521739130435,0.30434782608695654,31.0,0.0,29.0,583230.7630817392,1629242.75,3251520.0927330432,140,0.18229166666666666,570.1514659130435,7.895522388059701,18905.217391304348,0.0,Normal,0,0.0831354190677254,False
001126,20,2.6,0,84518,4225.9,8140.155396809727,266292,13314.6,0.317388430745197,702,35.1,732,0.9590163934426229,0.3542573499999999,0.47130885849908777,1.16386,0.000977,0.7219280948873623,0.8,0.2,0.0,1.8678964639926547,0,6,2.085475297227334,0.7219280948873623,0.0,0.8,0.2,31.0,0.0,29.0,1352277.37800295,9829847.0,2805800.6102495,147,0.2094017094017094,1964.63669485,7.692307692307692,17540.5,0.0,Normal,0,0.0790222966789069,False
001127,23,2.869565217391304,0,176882,7690.521739130435,11281.845564967578,3537518,153805.13043478262,0.05000172437285125,1814,78.8695652173913,3054,0.5939751146037983,0.7719202173913043,1.6029938352210884,5.128323,0.001025,0.828055725379504,0.7391304347826086,0.2608695652173913,0.0,2.2313255461064556,0,5,1.684302438282819,0.828055725379504,0.0,0.7391304347826086,0.2608695652173913,40.69565217391305,46.49871433472766,38.69565217391305,1033972.8878278261,9904671.0,2703831.807002826,210,0.11576626240352811,1641.909974478261,8.015151515151516,161495.65217391305,0.0,Normal,-1,0.33698339942554223,False
001128,14,2.357142857142857,0,38008,2714.8571428571427,2218.7641347638296,291262,20804.428571428572,0.13049419423062397,442,31.571428571428573,464,0.9525862068965517,0.29451028571428567,0.48015868889476826,1.254046,0.001068,0.5916727785823274,0.8571428571428571,0.14285714285714285,0.0,1.920565532505595,0,5,1.9211854965885542,0.5916727785823274,0.0,0.8571428571428571,0.14285714285714285,31.0,0.0,29.0,1316366.4173417143,9382940.0,5607617.053017142,66,0.1493212669683258,2196.9037257142854,5.9393939393939394,23519.285714285714,0.0,Normal,0,0.15150794398250847,False
001129,18,2.8333333333333335,0,183086,10171.444444444445,16268.049766416823,912532,50696.22222222222,0.20063515580823468,1480,82.22222222222223,1732,0.8545034642032333,2.957203777777778,9.901511689032624,42.327911,0.000974,0.6500224216483541,0.8333333333333334,0.16666666666666666,0.0,2.2730184944064162,0,5,1.6805563732659934,0.6500224216483541,0.0,0.8333333333333334,0.16666666666666666,55.77777777777778,72.11392584413635,53.77777777777778,705042.5614749999,6502521.0,2823771.0689347778,311,0.21013513513513513,9644.635682833332,6.352941176470588,60867.666666666664,0.0,Normal,-1,0.2521851624793784,False
001130,24,2.375,0,125574,5232.25,8444.460459764243,486776,20282.333333333332,0.25797081203674793,948,39.5,1000,0.948,0.479504,0.7981352103204178,3.447934,0.001004,0.6500224216483541,0.8333333333333334,0.16666666666666666,0.0,1.9385994553358568,0,5,1.6117022325423542,0.6500224216483541,0.0,0.8333333333333334,0.16666666666666666,40.291666666666664,45.519684386720726,38.291666666666664,930035.407959375,6285714.5,3698780.035237167,190,0.20042194092827004,1904.6991852083336,10.105263157894736,25514.583333333332,0.0,Normal,0,0.11983159760351383,False
001131,19,2.8947368421052633,0,44186,2325.5789473684213,1868.2204936424118,266478,14025.157894736842,0.16581481398089148,522,27.473684210526315,560,0.9321428571428572,0.3227656842105263,0.4526567719788794,1.191806,0.001042,0.8314743880097293,0.7368421052631579,0.2631578947368421,0.0,2.395928676331139,0,3,1.1050139971135324,0.8314743880097293,0.0,0.7368421052631579,0.2631578947368421,31.0,0.0,29.0,733001.0256552631,5573924.0,2537655.1341510527,98,0.18773946360153257,2463.7287151578944,6.5636363636363635,16350.736842105263,0.0,Normal,0,0.06377405733651403,False
001132,18,2.7777777777777777,0,143356,7964.222222222223,10974.284763270884,1277684,70982.44444444444,0.11219988666994343,820,45.55555555555556,1262,0.6497622820919176,0.49899411111111114,0.43849525521477345,1.14698,0.001032,0.7642045065086203,0.7777777777777778,0.2222222222222222,0.0,1.8524428115861422,0,4,1.5275070675902451,0.7642045065086203,0.0,0.7777777777777778,0.2222222222222222,55.77777777777778,72.11392584413635,53.77777777777778,454992.9336255555,1763708.375,1972368.9693185,131,0.1597560975609756,2327.853010777778,6.48,78946.66666666667,0.0,Normal,0,0.13873004160349148,False
001133,25,2.8,0,89334,3573.36,5970.792234424731,941712,37668.48,0.09486339772669351,866,34.64,1090,0.7944954128440367,0.3102084,0.5503318088383892,1.763015,0.00099,0.9426831892554923,0.64,0.36,0.0,2.2265085298086795,0,3,1.1639904575514164,0.9426831892554923,0.0,0.64,0.36,39.92,44.6,37.92,1049930.74547,6294971.5,2884743.4420308,129,0.1489607390300231,1122.7709334400001,8.928571428571429,41241.84,0.0,Normal,0,0.11298672586790268,False
001134,24,2.1666666666666665,0,123680,5153.333333333333,10238.160325008575,370484,15436.833333333334,0.3338335798576997,706,29.416666666666668,722,0.9778393351800554,0.16621345833333334,0.380850139532254,1.163207,0.00099,0.954434002924965,0.625,0.375,0.0,1.8073549220576042,0,5,1.899124177322116,0.954434002924965,0.0,0.625,0.375,31.0,0.0,29.0,1611642.71668075,12712029.0,5068679.653328333,135,0.19121813031161472,1318.694195875,11.076923076923078,20590.166666666668,0.0,Normal,0,0.11606853911283335,False
001135,22,2.3181818181818183,0,56132,2551.4545454545455,2730.4037156099193,306318,13923.545454545454,0.18324747484640144,692,31.454545454545453,720,0.9611111111111111,2.4973541818181815,10.631763387432574,50.004341,0.000966,1.2072100267448116,0.5454545454545454,0.4090909090909091,0.0,2.155278225477911,0,3,1.1770225546116342,1.2072100267448116,0.0,0.5454545454545454,0.4090909090909091,29.636363636363637,6.396021490668313,27.681818181818183,674983.7362562274,3367642.25,3083027.312324546,126,0.18208092485549132,186.42793427272727,9.490196078431373,16475.0,0.0,Normal,-1,0.16630818248069296,False
001136,24,1.8333333333333333,0,140990,5874.583333333333,12333.317780346639,248638,10359.916666666666,0.5670492845019667,520,21.666666666666668,514,1.0116731517509727,0.21366495833333335,0.41872656264912866,1.409184,0.000968,0.99498482818597,0.5416666666666666,0.4583333333333333,0.0,1.9848931076097918,0,5,1.9857733170709984,0.99498482818597,0.0,0.5416666666666666,0.4583333333333333,31.0,0.0,29.0,1872372.9887753334,14417880.0,1805519.6793620836,107,0.20576923076923076,1341.5036685833334,13.090909090909092,16234.5,0.0,Normal,0,0.12502159936849533,False
001137,25,2.48,0,121080,4843.2,8636.160894749471,2898656,115946.24,0.041771082874270005,1322,52.88,2366,0.558748943364328,0.33752976,0.5031816055199223,1.623614,0.000887,0.9043814577244939,0.68,0.32,0.0,2.0426443374084937,0,5,1.7908562983864118,0.9043814577244939,0.0,0.68,0.32,31.0,0.0,29.0,983866.6110172,11083379.0,2212823.5291428,109,0.08245083207261725,1407.6363877599997,10.080645161290322,120789.44,0.0,Normal,0,0.2288231495934667,False
001138,23,2.217391304347826,0,80848,3515.1304347826085,7575.314786764777,246480,10716.521739130434,0.32801038623823436,624,27.130434782608695,644,0.968944099378882,0.23609152173913045,0.42381173500665575,1.187133,0.000969,0.9321115676166747,0.6521739130434783,0.34782608695652173,0.0,2.270853910293093,0,5,1.8079045751188838,0.9321115676166747,0.0,0.6521739130434783,0.34782608695652173,31.0,0.0,29.0,984657.2936590435,6761031.0,2345893.7031295653,127,0.20352564102564102,1284.5859562608698,10.372549019607844,14231.652173913044,0.0,Normal,0,0.05303460928492938,False
001139,18,2.4444444444444446,0,129974,7220.777777777777,13787.554339098531,1434170,79676.11111111111,0.0906266342204899,1384,76.88888888888889,1852,0.7473002159827213,2.342813722222223,6.6480058968780895,25.250216,0.001004,0.9910760598382222,0.5555555555555556,0.4444444444444444,0.0,1.9798221180623699,0,5,1.3862740938959683,0.9910760598382222,0.0,0.5555555555555556,0.4444444444444444,31.0,0.0,29.0,757361.2462328889,2563398.75,3434367.154136889,208,0.15028901734104047,867.9158112777777,7.363636363636363,86896.88888888889,0.0,Normal,0,0.2771324179053145,False
001140,18,2.6666666666666665,0,104122,5784.555555555556,11096.74361996889,411156,22842.0,0.2532420784325171,1396,77.55555555555556,1482,0.941970310391363,1.6059304444444444,5.096256250625681,21.627251,0.001068,0.9182958340544894,0.6666666666666666,0.3333333333333333,0.0,2.0,0,3,0.9864267287308426,0.9182958340544894,0.0,0.6666666666666666,0.3333333333333333,31.0,0.0,29.0,581580.2180444445,2916527.0,2939784.269561667,285,0.20415472779369628,458.10563016666663,6.75,28626.555555555555,0.0,Normal,0,0.22423815305228714,False
001141,16,2.875,0,77944,4871.5,5579.050982619416,2366500,147906.25,0.032936403972110714,1236,77.25,2082,0.5936599423631124,0.404871,0.5697364757951405,1.66365,0.000985,0.8960382325345574,0.6875,0.3125,0.0,2.0660891904577725,0,5,1.626614471810182,0.8960382325345574,0.0,0.6875,0.3125,31.0,0.0,29.0,574223.22461625,1541605.75,4793884.93689,123,0.09951456310679611,411.45462725000004,5.565217391304348,152777.75,0.0,Normal,-1,0.2713544360259672,False
001142,18,2.9444444444444446,0,94524,5251.333333333333,8713.20787823932,838066,46559.22222222222,0.11278825295382464,904,50.22222222222222,1124,0.8042704626334519,0.2470797222222223,0.49747377202194476,1.818876,0.001042,0.6500224216483541,0.8333333333333334,0.16666666666666666,0.0,2.039528364186637,0,5,1.3862740938959683,0.6500224216483541,0.0,0.8333333333333334,0.16666666666666666,31.0,0.0,29.0,649067.6961844444,2923593.0,4523277.315597777,154,0.17035398230088494,304.41012283333333,6.113207547169811,51810.555555555555,0.0,Normal,0,0.1198267398598454,False
001143,18,2.2222222222222223,0,121780,6765.555555555556,11632.369068413831,252802,14044.555555555555,0.48172087246145207,704,39.111111111111114,728,0.967032967032967,0.4848572222222222,0.8367721977259547,2.66292,0.001011,0.6500224216483541,0.8333333333333334,0.16666666666666666,0.0,2.2730184944064162,0,7,2.4806821149663842,0.6500224216483541,0.0,0.8333333333333334,0.16666666666666666,31.0,0.0,29.0,1260156.8723466666,10880516.0,2390598.5149755557,151,0.21448863636363635,1727.6966461666666,8.1,20810.11111111111,0.0,Normal,0,0.1373307817909514,False
001144,22,3.090909090909091,0,143510,6523.181818181818,11337.943051190308,1386686,63031.181818181816,0.10349134555335526,1132,51.45454545454545,1566,0.722860791826309,0.6220571363636364,1.6953380199374848,7.930798,0.001056,0.7732266742876345,0.7727272727272727,0.22727272727272727,0.0,2.241008099503795,0,6,1.980825936229079,0.7732266742876345,0.0,0.7727272727272727,0.22727272727272727,31.0,0.0,29.0,737267.0525145455,3358303.75,3048391.6912313635,181,0.1598939929328622,1744.9627761818183,7.11764705882353,69554.36363636363,0.0,Normal,0,0.14555728173245755,False
001145,26,2.1153846153846154,0,104792,4030.4615384615386,7332.6396296600815,345568,13291.076923076924,0.3032456708954533,832,32.0,844,0.985781990521327,0.2591332307692307,0.5515375955232287,2.416816,0.000926,0.8904916402194913,0.6923076923076923,0.3076923076923077,0.0,2.145050332803283,0,5,1.6670542781173159,0.8904916402194913,0.0,0.6923076923076923,0.3076923076923077,31.0,0.0,29.0,964710.4586538462,6471988.0,2335254.012115,165,0.19831730769230768,890.1286226153844,12.290909090909091,17321.53846153846,0.0,Normal,0,0.07142599020763356,False
001146,25,3.28,0,138646,5545.84,7037.469974358683,3917314,156692.56,0.03539312906751922,2168,86.72,3540,0.6124293785310735,1.13339928,2.7185459677482546,12.707879,0.001061,0.6343095546405662,0.84,0.16,0.0,2.575312330687437,0,5,0.954309554640566,0.6343095546405662,0.0,0.84,0.16,31.0,0.0,29.0,735053.3095436001,5862068.5,2802694.9076796,248,0.11439114391143912,1628.7404542399997,7.621951219512195,162238.4,0.0,Normal,-1,0.36626429639367414,True
001147,24,2.5,0,75666,3152.75,3680.8144095283187,1471644,61318.5,0.051415967448649263,1046,43.583333333333336,1486,0.7039030955585465,0.5425011666666667,1.408471035853994,5.297817,0.000995,0.8708644692353646,0.7083333333333334,0.2916666666666667,0.0,2.2223924213364477,0,4,1.492754192030965,0.8708644692353646,0.0,0.7083333333333334,0.2916666666666667,31.0,0.0,29.0,618446.6307799999,1838653.5,4444206.061808583,130,0.124282982791587,1533.008781166667,9.6,64471.25,0.0,Normal,0,0.1343641707810618,False
001148,16,3.5,0,119974,7498.375,12057.97851977409,194580,12161.25,0.6165792990029808,514,32.125,504,1.0198412698412698,0.2207623125,0.42720747837129736,1.477969,0.00095,0.8112781244591328,0.75,0.25,0.0,2.4429434958487284,0,6,1.9669171866886994,0.8112781244591328,0.0,0.75,0.25,31.0,0.0,29.0,2835860.9998767497,16487198.0,3553830.8356931247,114,0.22178988326848248,1292.104102875,4.571428571428571,19659.625,0.0,Normal,0,0.12468712328395952,False
001149,25,1.96,0,102572,4102.88,4952.346449916443,2523178,100927.12,0.040651908030269766,1334,53.36,2168,0.6153136531365314,0.50040544,1.1708006290245747,5.691685,0.000948,0.7950402793845223,0.76,0.24,0.0,2.097610796626422,0,4,1.8041074513870865,0.7950402793845223,0.0,0.76,0.24,31.0,0.0,29.0,767928.62098208,6413866.0,3501462.1787306797,120,0.08995502248875563,1401.2097321600002,12.755102040816327,105030.0,0.0,Normal,0,0.21616874232023522,False
001150,17,2.7058823529411766,0,131982,7763.64705882353,14343.330823684122,203530,11972.35294117647,0.6484645998132953,432,25.41176470588235,416,1.0384615384615385,0.25613870588235294,0.42317637538690134,1.162182,0.000974,0.9774178175281716,0.5882352941176471,0.4117647058823529,0.0,2.3388019134517584,0,5,2.0948567835487384,0.9774178175281716,0.0,0.5882352941176471,0.4117647058823529,31.0,0.0,29.0,1071396.8837955294,8442030.0,3723622.5365352943,91,0.21064814814814814,1491.3324857058824,6.282608695652174,19736.0,0.0,Normal,0,0.11304089275457359,False
001151,15,2.066666666666667,0,75728,5048.533333333334,7020.643294361755,2591500,172766.66666666666,0.02922168628207602,1304,86.93333333333334,2138,0.6099158091674463,0.7466670666666667,1.586673020589825,4.983093,0.001025,0.7219280948873623,0.8,0.2,0.0,1.9757524537533226,0,4,1.2366407419411674,0.7219280948873623,0.0,0.8,0.2,31.0,0.0,29.0,367484.85990066663,1176066.0,3636720.2807293334,100,0.07668711656441718,995.6267489333334,7.258064516129031,177815.2,0.0,Normal,-1,0.274418320660416,False
001152,27,2.740740740740741,0,103026,3815.777777777778,6340.101220578382,2512492,93055.25925925926,0.04100550369911626,1418,52.51851851851852,2274,0.623570800351803,1.7736504074074075,6.1024332727867865,31.0816,0.001012,1.0860486123130382,0.6666666666666666,0.2962962962962963,0.0,2.0264722113611913,0,4,1.3393172147651329,0.9182958340544894,0.0,0.6666666666666666,0.3333333333333333,29.85185185185185,5.965952781626133,27.925925925925927,963943.5621353703,6396290.5,2004019.2791597038,162,0.11424541607898449,1749.9798153703703,9.85135135135135,96871.03703703704,0.0,Normal,-1,0.23137130486919272,False
001153,18,2.611111111111111,0,36840,2046.6666666666667,2244.1610511568488,159960,8886.666666666666,0.23030757689422354,414,23.0,434,0.9539170506912442,2.9903674444444444,11.739086196069277,50.004326,0.001022,1.2326602568158207,0.5555555555555556,0.3888888888888889,0.0,2.0588936890535683,0,4,1.5683182557028437,1.2326602568158207,0.0,0.5555555555555556,0.3888888888888889,29.333333333333332,7.0710678118654755,27.38888888888889,528584.7691756667,1876777.25,2604691.7471794444,79,0.19082125603864733,1196.4105164444443,6.8936170212765955,10933.333333333334,0.0,Normal,-1,0.13664666063664843,False
001154,22,2.5454545454545454,0,63896,2904.3636363636365,2909.803896934417,435892,19813.272727272728,0.14658676919971003,718,32.63636363636363,742,0.967654986522911,0.27883945454545456,0.4507047834059692,1.241756,0.001028,0.5746356978376794,0.8636363636363636,0.13636363636363635,0.0,2.321928094887362,0,6,2.153565438946363,0.5746356978376794,0.0,0.8636363636363636,0.13636363636363635,31.0,0.0,29.0,738059.0900713637,5425603.0,3314907.8284836356,113,0.1573816155988858,1390.6178501363634,8.642857142857142,22717.636363636364,0.0,Normal,0,0.11367308818253988,False
001155,22,2.272727272727273,0,93552,4252.363636363636,7764.913065134142,372458,16929.909090909092,0.25117462908569554,786,35.72727272727273,812,0.9679802955665024,0.33451145454545456,0.5722638782019497,2.509063,0.00094,0.8453509366224364,0.7272727272727273,0.2727272727272727,0.0,2.079727192470734,0,6,1.6729330318733677,0.8453509366224364,0.0,0.7272727272727273,0.2727272727272727,31.0,0.0,29.0,905002.2684245455,8206557.5,2484218.3993254546,144,0.183206106870229,909.8494279545453,9.68,21182.272727272728,0.0,Normal,0,0.07910756513936079,False
001156,22,2.590909090909091,0,67026,3046.6363636363635,4181.856748081152,1408402,64018.27272727273,0.04759010566585393,1010,45.90909090909091,1418,0.7122708039492243,0.3350201818181818,0.7794390412379084,3.593968,0.000987,0.8453509366224364,0.7272727272727273,0.2727272727272727,0.0,2.048363021561399,0,5,1.7944684148604477,0.8453509366224364,0.0,0.7272727272727273,0.2727272727272727,31.0,0.0,29.0,637169.2540054546,6478024.0,2645380.6197849093,114,0.11287128712871287,666.8762521818181,8.491228070175438,67064.90909090909,0.0,Normal,0,0.09717685084129957,False
001157,20,2.2,0,79492,3974.6,5981.967115290842,1987210,99360.5,0.04000181158508663,1268,63.4,1914,0.6624869383490073,0.5764756,1.352676789949757,5.972506,0.000947,0.8112781244591328,0.75,0.25,0.0,1.9634741239748859,0,4,1.5709505944546687,0.8112781244591328,0.0,0.75,0.25,31.0,0.0,29.0,575745.5427789501,1383146.375,5502537.633013,153,0.12066246056782334,1461.9313008499998,9.09090909090909,103335.1,0.0,Normal,0,0.21956603174327627,False
001158,27,1.962962962962963,0,151404,5607.555555555556,9624.625184843198,538396,19940.59259259259,0.2812130847926062,1058,39.18518518518518,1062,0.9962335216572504,0.14223114814814816,0.2511203238835157,1.005807,0.000992,0.7642045065086203,0.7777777777777778,0.2222222222222222,0.0,2.2108967824986188,0,6,1.4053111355802375,0.7642045065086203,0.0,0.7777777777777778,0.2222222222222222,31.0,0.0,29.0,1083480.0597744444,6550250.0,4534303.761866297,197,0.18620037807183365,462.00191896296286,13.754716981132075,25548.14814814815,0.0,Normal,0,0.18405906010245396,False
001159,22,2.3636363636363638,0,141912,6450.545454545455,12065.112273182633,1533044,69683.81818181818,0.09256877167256777,1658,75.36363636363636,2170,0.7640552995391705,0.5324972272727273,1.129202587051164,4.110055,0.000996,0.9023932827949789,0.6818181818181818,0.3181818181818182,0.0,1.983511877211431,0,4,1.5289659680720937,0.9023932827949789,0.0,0.6818181818181818,0.3181818181818182,41.13636363636363,47.543759747301124,39.13636363636363,700866.5609533635,2727873.5,3756713.328594272,285,0.17189384800965019,1165.0220178636364,9.307692307692307,76134.36363636363,0.0,Normal,0,0.2396470295604866,False
001160,23,2.9130434782608696,0,72356,3145.913043478261,4063.970896382049,1365458,59367.739130434784,0.05299027871966769,858,37.30434782608695,1282,0.6692667706708268,0.3231595652173913,0.8533151200160906,3.949623,0.001042,0.828055725379504,0.7391304347826086,0.2608695652173913,0.0,2.3833286395515056,0,5,1.8918521728839341,0.828055725379504,0.0,0.7391304347826086,0.2608695652173913,31.0,0.0,29.0,954094.9685891307,9417578.0,3140465.4966104357,88,0.10256410256410256,1087.3008442608696,7.895522388059701,62513.65217391304,0.0,Normal,0,0.10060786773862575,False
001161,27,3.3333333333333335,0,161892,5996.0,10461.536657239663,328246,12157.25925925926,0.49320326828049693,892,33.03703703703704,876,1.0182648401826484,0.30857807407407406,0.5760562114785277,2.368936,0.001056,0.876716288999464,0.7037037037037037,0.2962962962962963,0.0,2.3948596173412136,0,7,1.7247564826032802,0.876716288999464,0.0,0.7037037037037037,0.2962962962962963,39.25925925925926,42.91637000976218,37.25925925925926,994850.3791280369,6046494.5,3422359.7282123705,186,0.2085201793721973,1043.260096037037,8.1,18153.25925925926,0.0,Normal,0,0.16365429903630546,False
